s_no,date_time,date1,date_of_month,month_name,time_in_hrs,location,state,wind_speed_10m_mps,wind_speed_100m_mps,avg_wind_speed_mps,temperature_c,pressure_hpa,humidity_percentage,humidity_level,energy_output_kwh
169,08/01/2024 00:00,08/01/2024,8,January,00:00,Kanniyakumari,Tamil Nadu,6.0678,8.89799,7.48289,26,1013.63,41.3889,Medium,1692.95
170,08/01/2024 01:00,08/01/2024,8,January,01:00,Kanniyakumari,Tamil Nadu,5.52425,6.33472,5.92949,24.5,1016.93,61.7599,Medium,615.953
171,08/01/2024 02:00,08/01/2024,8,January,02:00,Kanniyakumari,Tamil Nadu,9.76969,11.8321,10.8009,24.4,984.334,55.8957,Medium,3886.43
172,08/01/2024 03:00,08/01/2024,8,January,03:00,Kanniyakumari,Tamil Nadu,13.2592,16.112,14.6856,24.5,998.098,72.7732,High,9947.03
173,08/01/2024 04:00,08/01/2024,8,January,04:00,Kanniyakumari,Tamil Nadu,14.3075,15.8353,15.0714,24.4,1006.63,64.1474,Medium,9527.28
174,08/01/2024 05:00,08/01/2024,8,January,05:00,Kanniyakumari,Tamil Nadu,3.37678,6.84762,5.1122,24.5,1015.34,71.5674,High,776.788
175,08/01/2024 06:00,08/01/2024,8,January,06:00,Kanniyakumari,Tamil Nadu,4.01277,4.74593,4.37935,24.6,1001.48,41.6401,Medium,254.994
176,08/01/2024 07:00,08/01/2024,8,January,07:00,Kanniyakumari,Tamil Nadu,14.2816,16.9632,15.6224,24.8,996.803,89.44,High,11581.6
177,08/01/2024 08:00,08/01/2024,8,January,08:00,Kanniyakumari,Tamil Nadu,11.575,15.2924,13.4337,25.3,981.57,43.7753,Medium,8341.76
178,08/01/2024 09:00,08/01/2024,8,January,09:00,Kanniyakumari,Tamil Nadu,13.4789,15.9137,14.6963,26.3,1002.06,53.8633,Medium,9564.39
179,08/01/2024 10:00,08/01/2024,8,January,10:00,Kanniyakumari,Tamil Nadu,4.63422,9.06986,6.85204,27.4,993.172,73.1605,High,1748.59
180,08/01/2024 11:00,08/01/2024,8,January,11:00,Kanniyakumari,Tamil Nadu,9.63862,12.9835,11.3111,28.3,1019.73,31.5181,Low,5250.72
181,08/01/2024 12:00,08/01/2024,8,January,12:00,Kanniyakumari,Tamil Nadu,11.1148,15.928,13.5214,28.6,1003.92,79.6052,High,9534.93
182,08/01/2024 13:00,08/01/2024,8,January,13:00,Kanniyakumari,Tamil Nadu,10.8415,12.62,11.7307,29.2,988.584,64.7456,Medium,4660.79
183,08/01/2024 14:00,08/01/2024,8,January,14:00,Kanniyakumari,Tamil Nadu,7.30597,12.0305,9.66825,29.4,1019.7,82.8473,High,4162.06
184,08/01/2024 15:00,08/01/2024,8,January,15:00,Kanniyakumari,Tamil Nadu,2.20013,5.43084,3.81548,29.4,1003.64,62.5402,Medium,376.842
185,08/01/2024 16:00,08/01/2024,8,January,16:00,Kanniyakumari,Tamil Nadu,9.57804,13.4313,11.5047,28.0065,1010.77,31.6301,Low,4560.08
186,08/01/2024 17:00,08/01/2024,8,January,17:00,Kanniyakumari,Tamil Nadu,5.29032,9.85005,7.57018,27,1018.76,59.6056,Medium,2300.52
187,08/01/2024 18:00,08/01/2024,8,January,18:00,Kanniyakumari,Tamil Nadu,7.85331,10.8337,9.3435,27.5,1010.02,83.8004,High,3029.53
188,08/01/2024 19:00,08/01/2024,8,January,19:00,Kanniyakumari,Tamil Nadu,14.4486,18.8284,16.6385,27,1017.73,45.5137,Medium,16051.4
189,08/01/2024 20:00,08/01/2024,8,January,20:00,Kanniyakumari,Tamil Nadu,7.18746,10.1251,8.65628,26.5,994.481,49.188,Medium,2443.19
190,08/01/2024 21:00,08/01/2024,8,January,21:00,Kanniyakumari,Tamil Nadu,12.9174,16.1138,14.5156,26.1,982.062,31.9519,Low,9738.17
191,08/01/2024 22:00,08/01/2024,8,January,22:00,Kanniyakumari,Tamil Nadu,4.45103,6.95397,5.7025,26.1,1018.56,81.0603,High,811.761
192,08/01/2024 23:00,08/01/2024,8,January,23:00,Kanniyakumari,Tamil Nadu,10.742,11.8974,11.3197,26.2,1001.91,82.0266,High,3997.41
193,09/01/2024 00:00,09/01/2024,9,January,00:00,Kanniyakumari,Tamil Nadu,14.7011,17.6919,16.1965,25.8,1010.85,39.7431,Low,13279.7
194,09/01/2024 01:00,09/01/2024,9,January,01:00,Kanniyakumari,Tamil Nadu,3.32461,8.22313,5.77387,25.6,1002.06,42.8102,Medium,1322.73
195,09/01/2024 02:00,09/01/2024,9,January,02:00,Kanniyakumari,Tamil Nadu,2.10816,6.1505,4.12933,25.2,1010.44,62.0194,Medium,558.847
196,09/01/2024 03:00,09/01/2024,9,January,03:00,Kanniyakumari,Tamil Nadu,7.63658,11.5003,9.56845,24.9,982.386,42.9259,Medium,3555.5
197,09/01/2024 04:00,09/01/2024,9,January,04:00,Kanniyakumari,Tamil Nadu,3.20413,6.59902,4.90158,24.6,982.673,42.7265,Medium,672.625
198,09/01/2024 05:00,09/01/2024,9,January,05:00,Kanniyakumari,Tamil Nadu,11.729,13.7946,12.7618,24.2,1016.79,54.1325,Medium,6366.02
199,09/01/2024 06:00,09/01/2024,9,January,06:00,Kanniyakumari,Tamil Nadu,13.8891,15.1524,14.5208,24.8,997.431,63.9231,Medium,8259.64
200,09/01/2024 07:00,09/01/2024,9,January,07:00,Kanniyakumari,Tamil Nadu,7.64227,9.15275,8.39751,25.1,992.035,31.6211,Low,1808.75
201,09/01/2024 08:00,09/01/2024,9,January,08:00,Kanniyakumari,Tamil Nadu,5.36325,5.8917,5.62748,25.3,1016.59,82.7228,High,494.055
202,09/01/2024 09:00,09/01/2024,9,January,09:00,Kanniyakumari,Tamil Nadu,7.64724,11.1779,9.41257,25.4,1019.95,73.3933,High,3383.94
203,09/01/2024 10:00,09/01/2024,9,January,10:00,Kanniyakumari,Tamil Nadu,11.4048,15.5583,13.4815,25.1,1004.57,35.2783,Low,8996.23
204,09/01/2024 11:00,09/01/2024,9,January,11:00,Kanniyakumari,Tamil Nadu,2.1177,3.82781,2.97275,24.5,1002.4,64.5094,Medium,133.956
205,09/01/2024 12:00,09/01/2024,9,January,12:00,Kanniyakumari,Tamil Nadu,9.6629,10.5762,10.1196,24.3,1016.7,37.9433,Low,2867.8
206,09/01/2024 13:00,09/01/2024,9,January,13:00,Kanniyakumari,Tamil Nadu,9.97279,11.9836,10.9782,25.6,987.134,71.0742,High,4032.77
207,09/01/2024 14:00,09/01/2024,9,January,14:00,Kanniyakumari,Tamil Nadu,10.2899,12.1042,11.1971,26,1005.32,41.673,Medium,4226.67
208,09/01/2024 15:00,09/01/2024,9,January,15:00,Kanniyakumari,Tamil Nadu,5.14629,7.67523,6.41076,25.6,1012.25,44.115,Medium,1086.51
209,09/01/2024 16:00,09/01/2024,9,January,16:00,Kanniyakumari,Tamil Nadu,11.2827,12.9711,12.1269,24.7,1009.58,80.6136,High,5246.32
210,09/01/2024 17:00,09/01/2024,9,January,17:00,Kanniyakumari,Tamil Nadu,3.18809,5.21689,4.20249,24.2,1009.93,48.6742,Medium,342.009
211,09/01/2024 18:00,09/01/2024,9,January,18:00,Kanniyakumari,Tamil Nadu,4.59051,9.17451,6.88251,25,1012.2,80.1133,High,1859.34
212,09/01/2024 19:00,09/01/2024,9,January,19:00,Kanniyakumari,Tamil Nadu,13.4071,15.4139,14.4105,24.9,988.495,75.5062,High,8613.86
213,09/01/2024 20:00,09/01/2024,9,January,20:00,Kanniyakumari,Tamil Nadu,11.6034,15.6382,13.6208,24.9,1002.22,49.1784,Medium,9120.38
214,09/01/2024 21:00,09/01/2024,9,January,21:00,Kanniyakumari,Tamil Nadu,2.17869,5.49494,3.83682,24.8,984.393,71.3814,High,388.77
215,09/01/2024 22:00,09/01/2024,9,January,22:00,Kanniyakumari,Tamil Nadu,5.22889,7.24781,6.23835,24.8,983.631,30.4848,Low,891.43
216,09/01/2024 23:00,09/01/2024,9,January,23:00,Kanniyakumari,Tamil Nadu,4.78728,8.96733,6.87731,24.7,1012.71,64.4173,Medium,1738.82
217,10/01/2024 00:00,10/01/2024,10,January,00:00,Kanniyakumari,Tamil Nadu,5.52048,8.69832,7.1094,24.7,1012.48,79.6918,High,1586.62
218,10/01/2024 01:00,10/01/2024,10,January,01:00,Kanniyakumari,Tamil Nadu,5.21828,5.75706,5.48767,24.7,987.295,80.6547,High,448.569
219,10/01/2024 02:00,10/01/2024,10,January,02:00,Kanniyakumari,Tamil Nadu,2.81284,3.62212,3.21748,24.7,1002.62,67.1679,Medium,113.45
220,10/01/2024 03:00,10/01/2024,10,January,03:00,Kanniyakumari,Tamil Nadu,7.96623,11.8531,9.90967,24.8,981.56,51.1458,Medium,4560.08
221,10/01/2024 04:00,10/01/2024,10,January,04:00,Kanniyakumari,Tamil Nadu,11.5255,14.0349,12.7802,24.8,994.832,88.3222,High,6546.55
222,10/01/2024 05:00,10/01/2024,10,January,05:00,Kanniyakumari,Tamil Nadu,9.88751,12.2123,11.0499,24.8,985.889,89.383,High,4274.2
223,10/01/2024 06:00,10/01/2024,10,January,06:00,Kanniyakumari,Tamil Nadu,10.7473,11.9036,11.3254,25.1,994.897,31.4964,Low,3990.3
224,10/01/2024 07:00,10/01/2024,10,January,07:00,Kanniyakumari,Tamil Nadu,3.05494,4.26287,3.65891,25.5,1003.2,39.5959,Low,184.548
225,10/01/2024 08:00,10/01/2024,10,January,08:00,Kanniyakumari,Tamil Nadu,14.3694,18.4593,16.4143,26.3,1012.19,88.5656,High,15078.5
226,10/01/2024 09:00,10/01/2024,10,January,09:00,Kanniyakumari,Tamil Nadu,12.9004,17.131,15.0157,27.1,1000.53,89.6158,High,11881.5
227,10/01/2024 10:00,10/01/2024,10,January,10:00,Kanniyakumari,Tamil Nadu,12.4662,15.4862,13.9762,27.3,1017.26,86.6351,High,8918.06
228,10/01/2024 11:00,10/01/2024,10,January,11:00,Kanniyakumari,Tamil Nadu,12.6988,14.5269,13.6128,27.9,984.044,34.6341,Low,7106.72
229,10/01/2024 12:00,10/01/2024,10,January,12:00,Kanniyakumari,Tamil Nadu,14.1252,18.8224,16.4738,29,1001.55,69.3173,Medium,15676.7
230,10/01/2024 13:00,10/01/2024,10,January,13:00,Kanniyakumari,Tamil Nadu,9.0753,12.3831,10.7292,28.6,1016.28,33.9226,Low,4535.63
231,10/01/2024 14:00,10/01/2024,10,January,14:00,Kanniyakumari,Tamil Nadu,4.60367,8.68856,6.64611,27.7,989.374,58.404,Medium,1529.79
232,10/01/2024 15:00,10/01/2024,10,January,15:00,Kanniyakumari,Tamil Nadu,10.0182,10.533,10.2756,26.5,1010.84,88.6419,High,2795.73
233,10/01/2024 16:00,10/01/2024,10,January,16:00,Kanniyakumari,Tamil Nadu,11.6575,14.1839,12.9207,25.6,990.207,81.9905,High,6707.83
234,10/01/2024 17:00,10/01/2024,10,January,17:00,Kanniyakumari,Tamil Nadu,11.5929,16.0122,13.8026,25.1,1019.11,37.58,Low,9948.78
235,10/01/2024 18:00,10/01/2024,10,January,18:00,Kanniyakumari,Tamil Nadu,8.77884,10.8009,9.78986,25.3,1010.28,62.5636,Medium,3025
236,10/01/2024 19:00,10/01/2024,10,January,19:00,Kanniyakumari,Tamil Nadu,2.88996,6.65944,4.7747,25.2,1006.13,38.4916,Low,706.35
237,10/01/2024 20:00,10/01/2024,10,January,20:00,Kanniyakumari,Tamil Nadu,6.82447,10.284,8.55424,25.2,1014.92,39.071,Low,2624.05
238,10/01/2024 21:00,10/01/2024,10,January,21:00,Kanniyakumari,Tamil Nadu,13.97,15.1549,14.5625,25.2,1003.51,37.5492,Low,8303.01
239,10/01/2024 22:00,10/01/2024,10,January,22:00,Kanniyakumari,Tamil Nadu,9.59784,13.5849,11.5914,25,991.69,35.8282,Low,5914.1
240,10/01/2024 23:00,10/01/2024,10,January,23:00,Kanniyakumari,Tamil Nadu,8.99831,10.0047,9.5015,24.9,992.722,42.2701,Medium,2365.52
241,11/01/2024 00:00,11/01/2024,11,January,00:00,Kanniyakumari,Tamil Nadu,5.4951,9.27071,7.3829,24.6,1003.55,85.0134,High,1904.6
242,11/01/2024 01:00,11/01/2024,11,January,01:00,Kanniyakumari,Tamil Nadu,6.78984,11.7492,9.26951,24.3,1001.12,51.4714,Medium,3871.46
243,11/01/2024 02:00,11/01/2024,11,January,02:00,Kanniyakumari,Tamil Nadu,13.6395,18.4504,16.045,24.1,1016.32,81.1814,High,15230.2
244,11/01/2024 03:00,11/01/2024,11,January,03:00,Kanniyakumari,Tamil Nadu,10.664,14.7651,12.7146,24.2,1001.68,32.2928,Low,7690.37
245,11/01/2024 04:00,11/01/2024,11,January,04:00,Kanniyakumari,Tamil Nadu,12.236,15.1414,13.6887,24.5,1000.43,65.2539,Medium,8274.72
246,11/01/2024 05:00,11/01/2024,11,January,05:00,Kanniyakumari,Tamil Nadu,7.90649,11.4432,9.67485,24.6,997.935,64.798,Medium,3561.81
247,11/01/2024 06:00,11/01/2024,11,January,06:00,Kanniyakumari,Tamil Nadu,10.1932,13.9697,12.0815,25.2,985.147,85.257,High,6384.31
248,11/01/2024 07:00,11/01/2024,11,January,07:00,Kanniyakumari,Tamil Nadu,5.22899,5.76679,5.49789,25.3,984.823,38.2259,Low,448.815
249,11/01/2024 08:00,11/01/2024,11,January,08:00,Kanniyakumari,Tamil Nadu,11.171,12.1316,11.6513,25.9,1006.72,75.4141,High,4560.08
250,11/01/2024 09:00,11/01/2024,11,January,09:00,Kanniyakumari,Tamil Nadu,7.55882,10.7456,9.1522,26.6,998.351,77.3368,High,2930.84
251,11/01/2024 10:00,11/01/2024,11,January,10:00,Kanniyakumari,Tamil Nadu,7.75309,8.2825,8.01779,27.6,1001.85,61.4539,Medium,1342.33
252,11/01/2024 11:00,11/01/2024,11,January,11:00,Kanniyakumari,Tamil Nadu,10.4412,15.0313,12.7362,28.1,1017.08,43.5706,Medium,8131.93
253,11/01/2024 12:00,11/01/2024,11,January,12:00,Kanniyakumari,Tamil Nadu,14.1716,16.8751,15.5234,29.2,1011.32,50.5832,Medium,11399.8
254,11/01/2024 13:00,11/01/2024,11,January,13:00,Kanniyakumari,Tamil Nadu,2.83208,4.49203,3.66206,29.5,995.182,62.1178,Medium,211.382
255,11/01/2024 14:00,11/01/2024,11,January,14:00,Kanniyakumari,Tamil Nadu,12.7217,14.9939,13.8578,29.8,1011.12,59.4764,Medium,7979
256,11/01/2024 15:00,11/01/2024,11,January,15:00,Kanniyakumari,Tamil Nadu,5.80098,10.1295,7.96523,29.8,1018.95,72.0001,High,2479.24
257,11/01/2024 16:00,11/01/2024,11,January,16:00,Kanniyakumari,Tamil Nadu,7.77095,12.4433,10.1071,29.2,986.536,45.3693,Medium,4458.51
258,11/01/2024 17:00,11/01/2024,11,January,17:00,Kanniyakumari,Tamil Nadu,2.28487,3.30793,2.7964,27.7,1015.87,47.7882,Medium,86.6834
259,11/01/2024 18:00,11/01/2024,11,January,18:00,Kanniyakumari,Tamil Nadu,5.9136,9.91442,7.91401,27,994.17,84.2949,High,2289.3
260,11/01/2024 19:00,11/01/2024,11,January,19:00,Kanniyakumari,Tamil Nadu,8.53421,11.6362,10.0852,26.5,1009.43,74.4867,High,3764.24
261,11/01/2024 20:00,11/01/2024,11,January,20:00,Kanniyakumari,Tamil Nadu,2.73029,5.86505,4.29767,26.2,1007.18,51.3166,Medium,481.416
262,11/01/2024 21:00,11/01/2024,11,January,21:00,Kanniyakumari,Tamil Nadu,8.38424,12.3918,10.388,26,1008.28,73.2625,High,4548.55
263,11/01/2024 22:00,11/01/2024,11,January,22:00,Kanniyakumari,Tamil Nadu,14.0524,15.5552,14.8038,25.9,1015.68,31.5568,Low,9066.08
264,11/01/2024 23:00,11/01/2024,11,January,23:00,Kanniyakumari,Tamil Nadu,3.37011,6.25981,4.81496,25.8,1005.22,51.2489,Medium,584.957
265,12/01/2024 00:00,12/01/2024,12,January,00:00,Kanniyakumari,Tamil Nadu,11.9377,13.8748,12.9063,25.4,987.628,38.5539,Low,6266.65
266,12/01/2024 01:00,12/01/2024,12,January,01:00,Kanniyakumari,Tamil Nadu,7.32572,8.25103,7.78838,25.1,1006.76,47.4241,Medium,1344.76
267,12/01/2024 02:00,12/01/2024,12,January,02:00,Kanniyakumari,Tamil Nadu,10.5173,11.4901,11.0037,25.2,993.541,63.8836,Medium,3582.7
268,12/01/2024 03:00,12/01/2024,12,January,03:00,Kanniyakumari,Tamil Nadu,5.38308,6.4972,5.94014,25,1018.17,68.6654,Medium,664.268
269,12/01/2024 04:00,12/01/2024,12,January,04:00,Kanniyakumari,Tamil Nadu,4.0734,7.34045,5.70692,24.9,992.531,87.865,High,934.115
270,12/01/2024 05:00,12/01/2024,12,January,05:00,Kanniyakumari,Tamil Nadu,4.08601,5.06225,4.57413,24.8,989.643,66.5271,Medium,305.593
271,12/01/2024 06:00,12/01/2024,12,January,06:00,Kanniyakumari,Tamil Nadu,2.9164,5.98186,4.44913,25,980.623,47.7216,Medium,499.291
272,12/01/2024 07:00,12/01/2024,12,January,07:00,Kanniyakumari,Tamil Nadu,4.41341,7.56074,5.98708,25,1014.48,77.0281,High,1042.99
273,12/01/2024 08:00,12/01/2024,12,January,08:00,Kanniyakumari,Tamil Nadu,10.6349,15.2024,12.9186,25.6,1016.64,53.3179,Medium,8479.56
274,12/01/2024 09:00,12/01/2024,12,January,09:00,Kanniyakumari,Tamil Nadu,13.462,16.7807,15.1213,26.4,982.706,37.2339,Low,10994.1
275,12/01/2024 10:00,12/01/2024,12,January,10:00,Kanniyakumari,Tamil Nadu,12.5836,17.5188,15.0512,27.3,996.585,66.4086,Medium,12648.3
276,12/01/2024 11:00,12/01/2024,12,January,11:00,Kanniyakumari,Tamil Nadu,10.9067,11.5462,11.2265,27.6,996.744,62.7101,Medium,3618.05
277,12/01/2024 12:00,12/01/2024,12,January,12:00,Kanniyakumari,Tamil Nadu,3.43561,7.10427,5.26994,28.3,1012.01,31.7431,Low,853.702
278,12/01/2024 13:00,12/01/2024,12,January,13:00,Kanniyakumari,Tamil Nadu,5.75944,6.3786,6.06902,28.4,993.748,41.5276,Medium,606.555
279,12/01/2024 14:00,12/01/2024,12,January,14:00,Kanniyakumari,Tamil Nadu,6.02749,9.80969,7.91859,29.4,993.736,38.5704,Low,2198.96
280,12/01/2024 15:00,12/01/2024,12,January,15:00,Kanniyakumari,Tamil Nadu,5.24944,7.48577,6.3676,29.4,993.269,56.0584,Medium,976.688
281,12/01/2024 16:00,12/01/2024,12,January,16:00,Kanniyakumari,Tamil Nadu,8.69507,11.946,10.3205,29,997.168,89.6927,High,3990.12
282,12/01/2024 17:00,12/01/2024,12,January,17:00,Kanniyakumari,Tamil Nadu,8.9622,10.8551,9.90866,28.0065,1005.71,75.3195,High,4560.08
283,12/01/2024 18:00,12/01/2024,12,January,18:00,Kanniyakumari,Tamil Nadu,6.63952,7.85549,7.2475,27.4,1018.74,48.618,Medium,1165.32
284,12/01/2024 19:00,12/01/2024,12,January,19:00,Kanniyakumari,Tamil Nadu,6.59926,10.3551,8.47716,27,1001.13,87.0457,High,2626.56
285,12/01/2024 20:00,12/01/2024,12,January,20:00,Kanniyakumari,Tamil Nadu,12.7712,17.342,15.0566,26.8,995.579,61.8756,Medium,12277.3
286,12/01/2024 21:00,12/01/2024,12,January,21:00,Kanniyakumari,Tamil Nadu,12.2608,13.5869,12.9239,26.6,980.703,80.6214,High,5819.96
287,12/01/2024 22:00,12/01/2024,12,January,22:00,Kanniyakumari,Tamil Nadu,6.00135,10.6445,8.32293,26.2,986.408,89.0751,High,2818.59
288,12/01/2024 23:00,12/01/2024,12,January,23:00,Kanniyakumari,Tamil Nadu,13.8792,15.0101,14.4447,25.7,1017.92,78.5462,High,8169.35
289,13/01/2024 00:00,13/01/2024,13,January,00:00,Kanniyakumari,Tamil Nadu,14.3866,18.1971,16.2918,25.6,990.389,79.6911,High,14167.1
290,13/01/2024 01:00,13/01/2024,13,January,01:00,Kanniyakumari,Tamil Nadu,6.24765,11.0652,8.6564,25.7,988.07,87.014,High,3176.76
291,13/01/2024 02:00,13/01/2024,13,January,02:00,Kanniyakumari,Tamil Nadu,6.60752,7.77069,7.18911,25.2,986.889,42.9689,Medium,1100.78
292,13/01/2024 03:00,13/01/2024,13,January,03:00,Kanniyakumari,Tamil Nadu,8.57324,11.0311,9.8022,24.9,1003.52,80.9861,High,3205.37
293,13/01/2024 04:00,13/01/2024,13,January,04:00,Kanniyakumari,Tamil Nadu,14.2346,16.2531,15.2439,24.7,995.798,40.3078,Medium,10180.3
294,13/01/2024 05:00,13/01/2024,13,January,05:00,Kanniyakumari,Tamil Nadu,13.3922,15.6403,14.5162,24.3,1003.36,63.3435,Medium,9152.81
295,13/01/2024 06:00,13/01/2024,13,January,06:00,Kanniyakumari,Tamil Nadu,3.33338,7.22251,5.27795,25,1018.96,36.3962,Low,913.198
296,13/01/2024 07:00,13/01/2024,13,January,07:00,Kanniyakumari,Tamil Nadu,7.1055,10.5808,8.84317,25.2,982.983,50.0956,Medium,2767.96
297,13/01/2024 08:00,13/01/2024,13,January,08:00,Kanniyakumari,Tamil Nadu,9.19383,14.0529,11.6234,25.9,985.389,38.7966,Low,6485.46
298,13/01/2024 09:00,13/01/2024,13,January,09:00,Kanniyakumari,Tamil Nadu,8.54072,9.87538,9.20805,26.9,1002.94,79.9875,High,2283.08
299,13/01/2024 10:00,13/01/2024,13,January,10:00,Kanniyakumari,Tamil Nadu,4.52022,7.46489,5.99256,27.7,986.558,66.6242,Medium,967.434
300,13/01/2024 11:00,13/01/2024,13,January,11:00,Kanniyakumari,Tamil Nadu,13.1646,15.6857,14.4252,28.7,1006.54,41.8676,Medium,9126.96
301,13/01/2024 12:00,13/01/2024,13,January,12:00,Kanniyakumari,Tamil Nadu,10.8002,15.4351,13.1177,29.3,1012.57,81.3011,High,8731.22
302,13/01/2024 13:00,13/01/2024,13,January,13:00,Kanniyakumari,Tamil Nadu,12.8928,13.4406,13.1667,29.9,1009.11,68.5408,Medium,5733.99
303,13/01/2024 14:00,13/01/2024,13,January,14:00,Kanniyakumari,Tamil Nadu,13.1639,18.1152,15.6396,30,992.695,34.6091,Low,13805.9
304,13/01/2024 15:00,13/01/2024,13,January,15:00,Kanniyakumari,Tamil Nadu,11.7286,14.3874,13.058,30.4,1013.53,48.9856,Medium,7052.33
305,13/01/2024 16:00,13/01/2024,13,January,16:00,Kanniyakumari,Tamil Nadu,7.70974,11.0247,9.3672,29.9,1000.41,37.9212,Low,3137.18
306,13/01/2024 17:00,13/01/2024,13,January,17:00,Kanniyakumari,Tamil Nadu,9.93711,12.0573,10.9972,28.2,1011.32,35.5039,Low,4172.07
307,13/01/2024 18:00,13/01/2024,13,January,18:00,Kanniyakumari,Tamil Nadu,4.08475,8.42112,6.25294,26.9,1018.48,70.8499,High,1437.62
308,13/01/2024 19:00,13/01/2024,13,January,19:00,Kanniyakumari,Tamil Nadu,10.7574,13.7863,12.2719,26.7,998.608,37.8161,Low,6188.92
309,13/01/2024 20:00,13/01/2024,13,January,20:00,Kanniyakumari,Tamil Nadu,4.33029,7.81294,6.07162,26.3,998.602,38.8412,Low,1127.95
310,13/01/2024 21:00,13/01/2024,13,January,21:00,Kanniyakumari,Tamil Nadu,11.0213,14.4414,12.7314,26,989.968,76.7895,High,7068.69
311,13/01/2024 22:00,13/01/2024,13,January,22:00,Kanniyakumari,Tamil Nadu,8.4606,7.1227,7.79165,26,984.918,85.346,High,4560.08
312,13/01/2024 23:00,13/01/2024,13,January,23:00,Kanniyakumari,Tamil Nadu,3.52817,4.37013,3.94915,25.4,1009.4,45.79,Medium,200.128
313,14/01/2024 00:00,14/01/2024,14,January,00:00,Kanniyakumari,Tamil Nadu,4.1487,8.28338,6.21604,25.1,1009.93,86.916,High,1364.93
314,14/01/2024 01:00,14/01/2024,14,January,01:00,Kanniyakumari,Tamil Nadu,2.0259,3.82962,2.92776,24.8,999.772,46.8178,Medium,133.66
315,14/01/2024 02:00,14/01/2024,14,January,02:00,Kanniyakumari,Tamil Nadu,11.3436,15.6638,13.5037,24.7,1010.27,51.8573,Medium,9245.05
316,14/01/2024 03:00,14/01/2024,14,January,03:00,Kanniyakumari,Tamil Nadu,11.5212,14.7601,13.1407,24.6,989.747,69.0484,Medium,7580.86
317,14/01/2024 04:00,14/01/2024,14,January,04:00,Kanniyakumari,Tamil Nadu,8.69413,10.7858,9.73997,24.6,980.139,74.4567,High,2929.35
318,14/01/2024 05:00,14/01/2024,14,January,05:00,Kanniyakumari,Tamil Nadu,4.09772,7.27183,5.68477,24.5,981.306,89.2449,High,899.098
319,14/01/2024 06:00,14/01/2024,14,January,06:00,Kanniyakumari,Tamil Nadu,3.08621,6.49092,4.78856,25,1002.34,76.1925,High,652.042
320,14/01/2024 07:00,14/01/2024,14,January,07:00,Kanniyakumari,Tamil Nadu,2.24868,5.92875,4.08871,25.5,982.043,56.4203,Medium,485.999
321,14/01/2024 08:00,14/01/2024,14,January,08:00,Kanniyakumari,Tamil Nadu,4.15473,8.35525,6.25499,26.6,1013.18,36.4845,Low,1398.24
322,14/01/2024 09:00,14/01/2024,14,January,09:00,Kanniyakumari,Tamil Nadu,13.5811,14.8,14.1906,27.8,1008.55,67.5647,Medium,7704.9
323,14/01/2024 10:00,14/01/2024,14,January,10:00,Kanniyakumari,Tamil Nadu,5.13998,9.88863,7.5143,28.6,1015.02,80.5003,High,2306.83
324,14/01/2024 11:00,14/01/2024,14,January,11:00,Kanniyakumari,Tamil Nadu,6.60553,8.95431,7.77992,29.4,1007.55,79.9296,High,1695.67
325,14/01/2024 12:00,14/01/2024,14,January,12:00,Kanniyakumari,Tamil Nadu,3.36949,7.74152,5.5555,30,982.477,73.0287,High,1066.4
326,14/01/2024 13:00,14/01/2024,14,January,13:00,Kanniyakumari,Tamil Nadu,4.8907,6.38285,5.63678,30.7,992.8,75.3908,High,602.594
327,14/01/2024 14:00,14/01/2024,14,January,14:00,Kanniyakumari,Tamil Nadu,8.74992,9.38055,9.06524,31,994.278,37.7899,Low,1913.74
328,14/01/2024 15:00,14/01/2024,14,January,15:00,Kanniyakumari,Tamil Nadu,9.90078,12.9808,11.4408,30.6,1003.22,37.5699,Low,5123.47
329,14/01/2024 16:00,14/01/2024,14,January,16:00,Kanniyakumari,Tamil Nadu,5.18958,7.15058,6.17008,29.4,1018.51,64.682,Medium,872.911
330,14/01/2024 17:00,14/01/2024,14,January,17:00,Kanniyakumari,Tamil Nadu,2.75052,7.6806,5.21556,28,1010.8,33.742,Low,1078.56
331,14/01/2024 18:00,14/01/2024,14,January,18:00,Kanniyakumari,Tamil Nadu,7.08343,8.05347,7.56845,27.1,990.085,40.9252,Medium,1221.56
332,14/01/2024 19:00,14/01/2024,14,January,19:00,Kanniyakumari,Tamil Nadu,5.04464,5.75751,5.40108,26.3,983.899,74.0129,High,444.741
333,14/01/2024 20:00,14/01/2024,14,January,20:00,Kanniyakumari,Tamil Nadu,4.8542,5.55678,5.20549,25.8,1015.88,31.4938,Low,413.516
334,14/01/2024 21:00,14/01/2024,14,January,21:00,Kanniyakumari,Tamil Nadu,14.4782,15.9541,15.2162,25.5,1003.15,39.6989,Low,9673.9
335,14/01/2024 22:00,14/01/2024,14,January,22:00,Kanniyakumari,Tamil Nadu,10.0119,13.1183,11.5651,25.3,985.81,77.4873,High,5288.45
336,14/01/2024 23:00,14/01/2024,14,January,23:00,Kanniyakumari,Tamil Nadu,9.23942,12.0145,10.6269,25.1,1013.46,85.4697,High,4179.4
337,15/01/2024 00:00,15/01/2024,15,January,00:00,Kanniyakumari,Tamil Nadu,7.40508,9.48042,8.44275,24.9,1005.3,45.0096,Medium,2038.29
